country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,commune,objet,access,addr_city,addr_country,addr_county,addr_district,addr_housename,addr_housenumber,addr_pobox,addr_postcode,addr_state,addr_street,addr_subdistrict,addr_suburb,alt_name,amenity,barrier,bed_count,bicycle,building,building_levels,check_date,contact_city,contact_email,contact_facebook,contact_fax,contact_mobile,contact_phone,contact_street,county,craft,denomination,description,designation,dispensing,district,disused,drive_through,electricity,email,emergency,entrance,facebook,fax,fid,fixme,foot,health,health_facility_ci,health_facility_type,healthcare,healthcare_cholera,healthcare_speciality,highway,image,insurance_health,internet_access,is_in,level,loc_name,man_made,motorcar,motorcycle,name_en,name_fr,nature_of_facility,note,nurses_num,office,official_status,old_addr_place,old_name,opening_hours,operational,operational_status,operator,operator_type,operator_name,operator_type_2,ownership,payment_cash,pcode,phone,phone_1,pole,post_addr,postal_code,project_anr_cohesion_bouake,project_geoloc_unicef,project_geoloc_unicef_id,project_opencities_abidjan,projet_eboci,projet_ogpci,public_transport,reg_id,religion,shelter,shop,short_name,source_date,source_date_2,start_date,sub_district,survey_date,water_source,website,wheelchair,who_code_csref,who_distance,who_nbre_village,addr_place,area,building_material,contact_website,doctors_num,elevator,full_name,health_facility,height,id,layer,name_ur,nat_name,official_name,operator_wikidata,operator_wikipedia,source_imagery,wall,wikidata,wikimedia_commons,wikipedia,type,facility_key
Côte d'Ivoire,CIV,Western Africa RCC,NA,NA,points,244519013,5.3378634,-4.0132786,OpenStreetMap via osmdata,cote d ivoire | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,entrance,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Côte d'Ivoire,CIV,Western Africa RCC,NA,NA,points,11107804464,7.7009002,-5.0382092,OpenStreetMap via osmdata,cote d ivoire | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Côte d'Ivoire,CIV,Western Africa RCC,Centre de Santé Urbain de Petit-Paris,doctors,points,11121867819,9.4621584,-5.6120597,OpenStreetMap via osmdata,cote d ivoire | centre de sante urbain de petit paris,Centre de Santé Urbain de Petit-Paris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre_de_santé_urbain,health_center,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elle contient plusieurs structures, notamment celle de la maternité et du dispensaire",NA,NA,NA,NA,NA,24/7,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CSU Petit-Paris,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de sante urbain de petit paris
Côte d'Ivoire,CIV,Western Africa RCC,Association Ivoirienne pour le Bien-Etre Familial,clinic,points,11121867820,9.4502207,-5.6358683,OpenStreetMap via osmdata,cote d ivoire | association ivoirienne pour le bien etre familial,Association Ivoirienne pour le Bien-Etre Familial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Sa 07:30-16:30,NA,NA,NA,ngo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AIBF,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,association ivoirienne pour le bien etre familial
Côte d'Ivoire,CIV,Western Africa RCC,Centre de Santé Urbain de Jean Delafosse,doctors,points,11121867821,9.4690478,-5.6316626,OpenStreetMap via osmdata,cote d ivoire | centre de sante urbain de jean delafosse,Centre de Santé Urbain de Jean Delafosse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre_de_santé_urbain,health_center,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CSU de Jean Delafosse,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de sante urbain de jean delafosse
Côte d'Ivoire,CIV,Western Africa RCC,Centre de Santé des Armées de Korhogo,doctors,points,11121867822,9.4505065,-5.63122,OpenStreetMap via osmdata,cote d ivoire | centre de sante des armees de korhogo,Centre de Santé des Armées de Korhogo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre_de_santé_urbain,health_center,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Au centre de la gendarmerie nationale état major 4è région de Korhogo,NA,NA,NA,NA,NA,24/7,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de sante des armees de korhogo
Côte d'Ivoire,CIV,Western Africa RCC,Centre de Protection Maternelle et Infantile Korhogo,doctors,points,11121867823,9.4518082,-5.6327274,OpenStreetMap via osmdata,cote d ivoire | centre de protection maternelle et infantile korhogo,Centre de Protection Maternelle et Infantile Korhogo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre_de_santé_urbain,health_center,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Institut national d'hygiène publique et de maladie couverture universelle,NA,NA,NA,NA,NA,Mo-Su 07:30-16:30,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CSUS- PMI Korhogo,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de protection maternelle et infantile korhogo
Côte d'Ivoire,CIV,Western Africa RCC,Institut National d'Hygiène Publique,clinic,points,11121867825,9.4520662,-5.6323699,OpenStreetMap via osmdata,cote d ivoire | institut national d hygiene publique,Institut National d'Hygiène Publique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre_de_santé_urbain,health_center,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Activités : consultation générale, petite chirurgie, vaccination, planning familial",NA,NA,NA,NA,NA,NA,NA,NA,NA,community,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INHP,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,institut national d hygiene publique
Côte d'Ivoire,CIV,Western Africa RCC,Tradipraticien,doctors,points,11121991336,9.4757372,-5.6334972,OpenStreetMap via osmdata,cote d ivoire | tradipraticien,Tradipraticien,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tradipraticien
Côte d'Ivoire,CIV,Western Africa RCC,Pharmacie de la paix,pharmacy,points,11133019178,7.6881006,-5.0261458,OpenStreetMap via osmdata,cote d ivoire | pharmacie de la paix,Pharmacie de la paix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie de la paix
Côte d'Ivoire,CIV,Western Africa RCC,Centre de Santé Urbain de ZAGNE,hospital,points,11133555936,6.213479,-7.4867333,OpenStreetMap via osmdata,cote d ivoire | centre de sante urbain de zagne,Centre de Santé Urbain de ZAGNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de sante urbain de zagne
Côte d'Ivoire,CIV,Western Africa RCC,Hôpital Général de Touleupleu,hospital,points,11134817497,6.5770523,-8.4173601,OpenStreetMap via osmdata,cote d ivoire | hopital general de touleupleu,Hôpital Général de Touleupleu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hopital general de touleupleu
Côte d'Ivoire,CIV,Western Africa RCC,Centre de santé urbain de PEHE,hospital,points,11135793127,6.5649101,-8.3058431,OpenStreetMap via osmdata,cote d ivoire | centre de sante urbain de pehe,Centre de santé urbain de PEHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de sante urbain de pehe
Côte d'Ivoire,CIV,Western Africa RCC,Pharmacie Abraham,pharmacy,points,11139577846,5.3274767,-4.3878928,OpenStreetMap via osmdata,cote d ivoire | pharmacie abraham,Pharmacie Abraham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie abraham
Côte d'Ivoire,CIV,Western Africa RCC,Centre de Soins Privé le Grand Nord,clinic,points,11140045825,9.4714712,-5.6386887,OpenStreetMap via osmdata,cote d ivoire | centre de soins prive le grand nord,Centre de Soins Privé le Grand Nord,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LGN,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de soins prive le grand nord
Côte d'Ivoire,CIV,Western Africa RCC,Clinique Médicale Nour Anni,clinic,points,11140045827,9.4464874,-5.6425618,OpenStreetMap via osmdata,cote d ivoire | clinique medicale nour anni,Clinique Médicale Nour Anni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Médicale général spécial,NA,NA,NA,NA,NA,24/7,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique medicale nour anni
Côte d'Ivoire,CIV,Western Africa RCC,Dispensaire Privé Catholique Ste Famille de Nazareth,doctors,points,11140045828,9.4696219,-5.6089148,OpenStreetMap via osmdata,cote d ivoire | dispensaire prive catholique ste famille de nazareth,Dispensaire Privé Catholique Ste Famille de Nazareth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,NA,religious,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DPC,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dispensaire prive catholique ste famille de nazareth
Côte d'Ivoire,CIV,Western Africa RCC,Infirmierie privée El Hadj Tenemanga Coulibaly de Soba,doctors,points,11140045829,9.4563695,-5.6248176,OpenStreetMap via osmdata,cote d ivoire | infirmierie privee el hadj tenemanga coulibaly de soba,Infirmierie privée El Hadj Tenemanga Coulibaly de Soba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Position à vérifier,NA,NA,NA,NA,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infirmierie privee el hadj tenemanga coulibaly de soba
Côte d'Ivoire,CIV,Western Africa RCC,Centre Nassara,clinic,points,11140045830,9.4768987,-5.6295986,OpenStreetMap via osmdata,cote d ivoire | centre nassara,Centre Nassara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Position à vérifier,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CN,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre nassara
Côte d'Ivoire,CIV,Western Africa RCC,Pharmacie de Soba,pharmacy,points,11140045831,9.4533057,-5.6190589,OpenStreetMap via osmdata,cote d ivoire | pharmacie de soba,Pharmacie de Soba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conseil, ordonnance, matériel médical, parapharmacie, phytosanitaire, vétérinaire, orthopédie",NA,NA,NA,NA,NA,Mo-Sa 07:30-20:00,NA,NA,NA,privat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie de soba
Côte d'Ivoire,CIV,Western Africa RCC,Centre Jubile Korhogo,hospital,points,11140045832,9.4375259,-5.6321669,OpenStreetMap via osmdata,cote d ivoire | centre jubile korhogo,Centre Jubile Korhogo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,psychiatry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CJK,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre jubile korhogo
Côte d'Ivoire,CIV,Western Africa RCC,Centre Anti-Tuberculeux de Korhogo,hospital,points,11140045835,9.4526178,-5.6314534,OpenStreetMap via osmdata,cote d ivoire | centre anti tuberculeux de korhogo,Centre Anti-Tuberculeux de Korhogo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,pulmonology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre anti tuberculeux de korhogo
Côte d'Ivoire,CIV,Western Africa RCC,Clinique Béthanie,clinic,points,11140045836,9.4579384,-5.6332397,OpenStreetMap via osmdata,cote d ivoire | clinique bethanie,Clinique Béthanie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique bethanie
Côte d'Ivoire,CIV,Western Africa RCC,Centre de santé urbain de kouan houle,hospital,points,11148959069,7.3890559,-8.2624081,OpenStreetMap via osmdata,cote d ivoire | centre de sante urbain de kouan houle,Centre de santé urbain de kouan houle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de sante urbain de kouan houle
